Nb images:,5
Size:,640
posX,Image 1,,,,,,,,,,Image 2,,,,,,,,,,Image 3,,,,,,,,,,Image 4,,,,,,,,,,Image 5,,,,,,,,,,
,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,
395,31213,15,15,13,0.483871,0.238095,0.419355,0.877083,0.507937,0.483871,33263,16,15,15,0.516129,0.238095,0.483871,0.852670,0.538690,0.516129,29266,14,18,18,0.451613,0.285714,0.580645,0.760417,0.507937,0.580645,27018,13,12,10,0.419355,0.190476,0.322581,0.903803,0.545788,0.419355,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
396,31213,15,15,13,0.483871,0.238095,0.419355,0.877083,0.507937,0.483871,33295,16,16,15,0.516129,0.253968,0.483871,0.853841,0.507937,0.516129,29234,14,17,18,0.451613,0.269841,0.580645,0.764141,0.535273,0.580645,29162,14,15,10,0.451613,0.238095,0.322581,0.934053,0.472789,0.451613,33462,16,21,22,0.516129,0.333333,0.709677,0.747619,0.530303,0.709677,
397,31213,15,15,13,0.483871,0.238095,0.419355,0.877083,0.507937,0.483871,31215,15,15,15,0.483871,0.238095,0.483871,0.833333,0.507937,0.483871,29234,14,17,18,0.451613,0.269841,0.580645,0.764141,0.535273,0.580645,29194,14,16,10,0.451613,0.253968,0.322581,0.942142,0.437642,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
398,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,31247,15,16,15,0.483871,0.253968,0.483871,0.833333,0.475132,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29195,14,16,11,0.451613,0.253968,0.354839,0.914940,0.437642,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
399,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,31313,15,18,17,0.483871,0.285714,0.548387,0.792398,0.478992,0.548387,29195,14,16,11,0.451613,0.253968,0.354839,0.914940,0.437642,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
400,31213,15,15,13,0.483871,0.238095,0.419355,0.877083,0.507937,0.483871,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,31281,15,17,17,0.483871,0.269841,0.548387,0.794730,0.507937,0.548387,29163,14,15,11,0.451613,0.238095,0.354839,0.908873,0.472789,0.451613,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
401,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,31147,15,13,11,0.483871,0.206349,0.354839,0.910824,0.573545,0.483871,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
402,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,31278,15,17,14,0.483871,0.269841,0.451613,0.858453,0.442328,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,31147,15,13,11,0.483871,0.206349,0.354839,0.910824,0.573545,0.483871,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
403,31213,15,15,13,0.483871,0.238095,0.419355,0.877083,0.507937,0.483871,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,29200,14,16,16,0.451613,0.253968,0.516129,0.792318,0.507937,0.516129,29034,14,11,10,0.451613,0.174603,0.322581,0.910967,0.613379,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
404,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,29197,14,16,13,0.451613,0.253968,0.419355,0.860535,0.437642,0.451613,31249,15,16,17,0.483871,0.253968,0.548387,0.796812,0.536881,0.548387,31083,15,11,11,0.483871,0.174603,0.354839,0.902870,0.639153,0.483871,33432,16,20,24,0.516129,0.317460,0.774194,0.739163,0.589947,0.774194,
405,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,31249,15,16,17,0.483871,0.253968,0.548387,0.796812,0.536881,0.548387,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
406,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,31280,15,17,16,0.483871,0.269841,0.516129,0.811504,0.477183,0.516129,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,33464,16,21,24,0.516129,0.333333,0.774194,0.735772,0.569444,0.774194,
407,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,29232,14,17,16,0.451613,0.269841,0.516129,0.789674,0.477183,0.516129,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,33464,16,21,24,0.516129,0.333333,0.774194,0.735772,0.569444,0.774194,
408,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,29230,14,17,14,0.451613,0.269841,0.451613,0.833333,0.402494,0.451613,29264,14,18,16,0.451613,0.285714,0.516129,0.786667,0.446429,0.516129,29130,14,14,10,0.451613,0.222222,0.322581,0.927083,0.507937,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
409,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,29229,14,17,13,0.451613,0.269841,0.419355,0.862911,0.402494,0.451613,29264,14,18,16,0.451613,0.285714,0.516129,0.786667,0.446429,0.516129,29162,14,15,10,0.451613,0.238095,0.322581,0.934053,0.472789,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
410,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,29197,14,16,13,0.451613,0.253968,0.419355,0.860535,0.437642,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29162,14,15,10,0.451613,0.238095,0.322581,0.934053,0.472789,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
411,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,29197,14,16,13,0.451613,0.253968,0.419355,0.860535,0.437642,0.451613,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,29162,14,15,10,0.451613,0.238095,0.322581,0.934053,0.472789,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
412,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,29265,14,18,17,0.451613,0.285714,0.548387,0.771930,0.478992,0.548387,27114,13,15,10,0.419355,0.238095,0.322581,0.922316,0.432234,0.419355,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
413,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,31278,15,17,14,0.483871,0.269841,0.451613,0.858453,0.442328,0.483871,29265,14,18,17,0.451613,0.285714,0.548387,0.771930,0.478992,0.548387,27147,13,16,11,0.419355,0.253968,0.354839,0.898349,0.394383,0.419355,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
414,31182,15,14,14,0.483871,0.222222,0.451613,0.853881,0.540741,0.483871,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,29265,14,18,17,0.451613,0.285714,0.548387,0.771930,0.478992,0.548387,27115,13,15,11,0.419355,0.238095,0.354839,0.892655,0.432234,0.419355,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
415,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
416,31149,15,13,13,0.483871,0.206349,0.419355,0.872079,0.573545,0.483871,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
417,31149,15,13,13,0.483871,0.206349,0.419355,0.872079,0.573545,0.483871,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,29201,14,16,17,0.451613,0.253968,0.548387,0.778551,0.536881,0.548387,27050,13,13,10,0.419355,0.206349,0.322581,0.909054,0.507937,0.419355,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
418,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29130,14,14,10,0.451613,0.222222,0.322581,0.927083,0.507937,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
419,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,29167,14,15,15,0.451613,0.238095,0.483871,0.811458,0.507937,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29098,14,13,10,0.451613,0.206349,0.322581,0.921016,0.543084,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
420,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29130,14,14,10,0.451613,0.222222,0.322581,0.927083,0.507937,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
421,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29130,14,14,10,0.451613,0.222222,0.322581,0.927083,0.507937,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
422,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29130,14,14,10,0.451613,0.222222,0.322581,0.927083,0.507937,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
423,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29098,14,13,10,0.451613,0.206349,0.322581,0.921016,0.543084,0.451613,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
424,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29130,14,14,10,0.451613,0.222222,0.322581,0.927083,0.507937,0.451613,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
425,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,27050,13,13,10,0.419355,0.206349,0.322581,0.909054,0.507937,0.419355,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
426,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29130,14,14,10,0.451613,0.222222,0.322581,0.927083,0.507937,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
427,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29098,14,13,10,0.451613,0.206349,0.322581,0.921016,0.543084,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
428,31149,15,13,13,0.483871,0.206349,0.419355,0.872079,0.573545,0.483871,29197,14,16,13,0.451613,0.253968,0.419355,0.860535,0.437642,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29097,14,13,9,0.451613,0.206349,0.290323,0.942937,0.543084,0.451613,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
429,31149,15,13,13,0.483871,0.206349,0.419355,0.872079,0.573545,0.483871,29197,14,16,13,0.451613,0.253968,0.419355,0.860535,0.437642,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,27081,13,14,9,0.419355,0.222222,0.290323,0.942424,0.470085,0.419355,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
430,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,27153,13,16,17,0.419355,0.253968,0.548387,0.760290,0.536881,0.548387,25001,12,13,9,0.387097,0.206349,0.290323,0.922568,0.466931,0.387097,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
431,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,27082,13,14,10,0.419355,0.222222,0.322581,0.915152,0.470085,0.419355,33496,16,22,24,0.516129,0.349206,0.774194,0.732129,0.548942,0.774194,
432,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,29264,14,18,16,0.451613,0.285714,0.516129,0.786667,0.446429,0.516129,29130,14,14,10,0.451613,0.222222,0.322581,0.927083,0.507937,0.451613,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
433,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,29264,14,18,16,0.451613,0.285714,0.516129,0.786667,0.446429,0.516129,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
434,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,29264,14,18,16,0.451613,0.285714,0.516129,0.786667,0.446429,0.516129,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
435,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,27216,13,18,16,0.419355,0.285714,0.516129,0.763333,0.446429,0.516129,31147,15,13,11,0.483871,0.206349,0.354839,0.910824,0.573545,0.483871,35544,17,22,24,0.548387,0.349206,0.774194,0.744779,0.548942,0.774194,
436,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,29197,14,16,13,0.451613,0.253968,0.419355,0.860535,0.437642,0.451613,27217,13,18,17,0.419355,0.285714,0.548387,0.751462,0.478992,0.548387,31147,15,13,11,0.483871,0.206349,0.354839,0.910824,0.573545,0.483871,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
437,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,27185,13,17,17,0.419355,0.269841,0.548387,0.756127,0.507937,0.548387,29098,14,13,10,0.451613,0.206349,0.322581,0.921016,0.543084,0.451613,33464,16,21,24,0.516129,0.333333,0.774194,0.735772,0.569444,0.774194,
438,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,27117,13,15,13,0.419355,0.238095,0.419355,0.833333,0.432234,0.419355,27153,13,16,17,0.419355,0.253968,0.548387,0.760290,0.536881,0.548387,27114,13,15,10,0.419355,0.238095,0.322581,0.922316,0.432234,0.419355,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
439,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,29202,14,16,18,0.451613,0.253968,0.580645,0.767503,0.562610,0.580645,29163,14,15,11,0.451613,0.238095,0.354839,0.908873,0.472789,0.451613,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
440,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,31185,15,14,17,0.483871,0.222222,0.548387,0.800366,0.594771,0.548387,27146,13,16,10,0.419355,0.253968,0.322581,0.930857,0.394383,0.419355,33431,16,20,23,0.516129,0.317460,0.741935,0.744672,0.572119,0.741935,
441,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,31217,15,15,17,0.483871,0.238095,0.548387,0.798680,0.565826,0.548387,27146,13,16,10,0.419355,0.253968,0.322581,0.930857,0.394383,0.419355,31350,15,19,22,0.483871,0.301587,0.709677,0.741113,0.575036,0.709677,
442,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,27117,13,15,13,0.419355,0.238095,0.419355,0.833333,0.432234,0.419355,31281,15,17,17,0.483871,0.269841,0.548387,0.794730,0.507937,0.548387,27114,13,15,10,0.419355,0.238095,0.322581,0.922316,0.432234,0.419355,31382,15,20,22,0.483871,0.317460,0.709677,0.737380,0.552670,0.709677,
443,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,27117,13,15,13,0.419355,0.238095,0.419355,0.833333,0.432234,0.419355,31249,15,16,17,0.483871,0.253968,0.548387,0.796812,0.536881,0.548387,27114,13,15,10,0.419355,0.238095,0.322581,0.922316,0.432234,0.419355,31381,15,20,21,0.483871,0.317460,0.677419,0.743717,0.531368,0.677419,
444,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,31249,15,16,17,0.483871,0.253968,0.548387,0.796812,0.536881,0.548387,27114,13,15,10,0.419355,0.238095,0.322581,0.922316,0.432234,0.419355,31413,15,21,21,0.483871,0.333333,0.677419,0.739583,0.507937,0.677419,
445,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,29163,14,15,11,0.451613,0.238095,0.354839,0.908873,0.472789,0.451613,31414,15,21,22,0.483871,0.333333,0.709677,0.733333,0.530303,0.709677,
446,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,29200,14,16,16,0.451613,0.253968,0.516129,0.792318,0.507937,0.516129,27115,13,15,11,0.419355,0.238095,0.354839,0.892655,0.432234,0.419355,31414,15,21,22,0.483871,0.333333,0.709677,0.733333,0.530303,0.709677,
447,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,27083,13,14,11,0.419355,0.222222,0.354839,0.887879,0.470085,0.419355,33463,16,21,23,0.516129,0.333333,0.741935,0.741228,0.550725,0.741935,
448,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,31414,15,21,22,0.483871,0.333333,0.709677,0.733333,0.530303,0.709677,
449,27053,13,13,13,0.419355,0.206349,0.419355,0.833333,0.507937,0.419355,27118,13,15,14,0.419355,0.238095,0.451613,0.808153,0.472789,0.451613,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,31382,15,20,22,0.483871,0.317460,0.709677,0.737380,0.552670,0.709677,
450,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,27153,13,16,17,0.419355,0.253968,0.548387,0.760290,0.536881,0.548387,27115,13,15,11,0.419355,0.238095,0.354839,0.892655,0.432234,0.419355,31414,15,21,22,0.483871,0.333333,0.709677,0.733333,0.530303,0.709677,
451,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,29134,14,14,14,0.451613,0.222222,0.451613,0.833333,0.507937,0.451613,27153,13,16,17,0.419355,0.253968,0.548387,0.760290,0.536881,0.548387,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,31413,15,21,21,0.483871,0.333333,0.677419,0.739583,0.507937,0.677419,
452,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,27185,13,17,17,0.419355,0.269841,0.548387,0.756127,0.507937,0.548387,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,31414,15,21,22,0.483871,0.333333,0.709677,0.733333,0.530303,0.709677,
453,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,29134,14,14,14,0.451613,0.222222,0.451613,0.833333,0.507937,0.451613,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,31382,15,20,22,0.483871,0.317460,0.709677,0.737380,0.552670,0.709677,
454,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,27216,13,18,16,0.419355,0.285714,0.516129,0.763333,0.446429,0.516129,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,31414,15,21,22,0.483871,0.333333,0.709677,0.733333,0.530303,0.709677,
